snapshot_date,building,in_market,unit,unit_type,beds,baths,sqft,asking_rent,net_effective_rent,price_basis,concession_text,available_date,data_flag,conc_months,lease_months,first_seen,last_seen,active
2026-06-08,The Journal,1,1305N,1BR,1,1.0,733,3645.0,3281.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,1305N,1BR,1,1.0,733,4050.0,3645.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-21,The Journal,1,1309S,1BR,1,1.0,707,3750.0,3375.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-06-21,0
2026-07-19,The Journal,1,1311S,1BR,1,1.0,731,3796.0,3416.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-07-19,0
2026-06-08,The Journal,1,1312S,1BR,1,1.0,763,3600.0,3240.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-28,The Journal,1,1312S,1BR,1,1.0,763,4000.0,3600.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-28,0
2026-06-08,The Journal,1,1313N,1BR,1,1.0,616,3393.0,3054.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-16,The Journal,1,1313N,1BR,1,1.0,616,3770.0,3393.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-16,0
2026-07-19,The Journal,1,1313S,1BR,1,1.0,616,3766.0,3389.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-07-19,0
2026-06-08,The Journal,1,1409N,1BR,1,1.0,736,3353.0,3018.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-13,The Journal,1,1409S,1BR,1,1.0,700,3756.0,3380.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-13,0
2026-06-08,The Journal,1,1411S,1BR,1,1.0,733,3416.0,3074.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-27,The Journal,1,1411S,1BR,1,1.0,733,3796.0,3416.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-27,0
2026-06-08,The Journal,1,1413S,1BR,1,1.0,616,3371.0,3034.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-16,The Journal,1,1413S,1BR,1,1.0,616,3746.0,3371.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-16,0
2026-07-11,The Journal,1,1510S,1BR,1,1.0,650,3716.0,3344.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-11,0
2026-07-13,The Journal,1,1602N,1BR,1,1.0,730,3986.0,3587.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-26,2026-07-13,0
2026-06-08,The Journal,1,1611N,1BR,1,1.0,733,3452.0,3107.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-14,The Journal,1,1611N,1BR,1,1.0,733,3836.0,3452.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-14,0
2026-06-08,The Journal,1,1611S,1BR,1,1.0,750,3416.0,3074.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-21,The Journal,1,1612N,1BR,1,1.0,763,3986.0,3587.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-06-21,0
2026-07-20,The Journal,1,1701S,1BR,1,1.0,837,4150.0,3735.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-07-20,1
2026-07-20,The Journal,1,1702S,1BR,1,1.0,730,4026.0,3623.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,1706S,1BR,1,1.0,660,3713.0,3342.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,1706S,1BR,1,1.0,660,4126.0,3713.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,1801S,1BR,1,1.0,843,3735.0,3362.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-27,The Journal,1,1801S,1BR,1,1.0,843,4150.0,3735.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-18,2026-06-27,0
2026-06-08,The Journal,1,1805S,1BR,1,1.0,727,4073.0,3666.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-14,The Journal,1,1805S,1BR,1,1.0,727,4526.0,4073.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-14,0
2026-07-20,The Journal,1,1901N,1BR,1,1.0,843,4026.0,3623.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-07-20,1
2026-07-06,The Journal,1,1912S,1BR,1,1.0,763,4096.0,3686.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-06,0
2026-06-08,The Journal,1,2013N,1BR,1,1.0,616,3416.0,3074.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-16,The Journal,1,2105S,1BR,1,1.0,727,4526.0,4073.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-16,2026-07-16,0
2026-06-08,The Journal,1,2106N,1BR,1,1.0,660,3416.0,3074.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-27,The Journal,1,2106N,1BR,1,1.0,660,3796.0,3416.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-27,0
2026-07-10,The Journal,1,2109S,1BR,1,1.0,707,3790.0,3411.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-10,0
2026-06-08,The Journal,1,2202N,1BR,1,1.0,730,3641.0,3277.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-11,The Journal,1,2202N,1BR,1,1.0,730,4046.0,3641.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-11,0
2026-06-26,The Journal,1,2209S,1BR,1,1.0,707,3796.0,3416.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-26,0
2026-06-27,The Journal,1,2211N,1BR,1,1.0,733,3816.0,3434.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-15,2026-06-27,0
2026-06-23,The Journal,1,2211S,1BR,1,1.0,733,3746.0,3371.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-23,0
2026-06-27,The Journal,1,2212N,1BR,1,1.0,763,3816.0,3434.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-15,2026-06-27,0
2026-07-15,The Journal,1,2309N,1BR,1,1.0,707,3820.0,3438.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-07-15,0
2026-06-08,The Journal,1,2309S,1BR,1,1.0,707,3420.0,3078.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-17,The Journal,1,2309S,1BR,1,1.0,707,3800.0,3420.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-17,0
2026-07-05,The Journal,1,2402N,1BR,1,1.0,730,4026.0,3623.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-07-05,0
2026-06-08,The Journal,1,2405N,1BR,1,1.0,727,3686.0,3317.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-22,The Journal,1,2405N,1BR,1,1.0,727,4196.0,3776.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-22,0
2026-06-27,The Journal,1,2502N,1BR,1,1.0,730,3996.0,3596.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-26,2026-06-27,0
2026-07-20,The Journal,1,2506S,1BR,1,1.0,660,4196.0,3776.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-14,The Journal,1,2511S,1BR,1,1.0,741,3906.0,3515.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-14,0
2026-07-16,The Journal,1,2602N,1BR,1,1.0,730,3986.0,3587.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-10,2026-07-16,0
2026-06-27,The Journal,1,2605N,1BR,1,1.0,727,4066.0,3659.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-22,2026-06-27,0
2026-06-28,The Journal,1,2611N,1BR,1,1.0,741,3586.0,3227.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-15,2026-06-28,0
2026-06-08,The Journal,1,2612N,1BR,1,1.0,763,3587.0,3228.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-10,The Journal,1,2612N,1BR,1,1.0,763,4086.0,3677.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-10,0
2026-06-27,The Journal,1,2706N,1BR,1,1.0,660,3836.0,3452.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-06-27,0
2026-06-27,The Journal,1,2709N,1BR,1,1.0,711,3640.0,3276.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-15,2026-06-27,0
2026-07-20,The Journal,1,2805N,1BR,1,1.0,727,4196.0,3776.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-20,1
2026-07-20,The Journal,1,2809N,1BR,1,1.0,711,3596.0,3236.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-20,2026-07-20,1
2026-07-07,The Journal,1,2810N,1BR,1,1.0,663,3496.0,3146.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-06,2026-07-07,0
2026-06-08,The Journal,1,2810S,1BR,1,1.0,663,3398.0,3058.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-17,The Journal,1,2810S,1BR,1,1.0,663,3776.0,3398.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-17,0
2026-06-28,The Journal,1,2906N,1BR,1,1.0,660,3700.0,3330.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-15,2026-06-28,0
2026-06-08,The Journal,1,2911S,1BR,1,1.0,750,3461.0,3115.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-08,The Journal,1,3009N,1BR,1,1.0,736,3398.0,3058.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,3009S,1BR,1,1.0,711,3836.0,3452.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-14,2026-07-20,1
2026-07-07,The Journal,1,3011N,1BR,1,1.0,741,3706.0,3335.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-07,0
2026-06-08,The Journal,1,3012N,1BR,1,1.0,763,3758.0,3382.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-24,The Journal,1,3012N,1BR,1,1.0,763,4176.0,3758.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-24,0
2026-07-19,The Journal,1,3105N,1BR,1,1.0,727,4296.0,3866.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-19,0
2026-07-09,The Journal,1,3109S,1BR,1,1.0,711,3840.0,3456.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-09,0
2026-06-27,The Journal,1,3209S,1BR,1,1.0,711,3846.0,3461.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-27,0
2026-07-20,The Journal,1,3301S,1BR,1,1.0,851,4196.0,3776.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-20,1
2026-07-09,The Journal,1,3305S,1BR,1,1.0,727,4850.0,4365.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-09,0
2026-06-08,The Journal,1,3309S,1BR,1,1.0,711,3465.0,3119.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-13,The Journal,1,3309S,1BR,1,1.0,711,3850.0,3465.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-13,0
2026-07-10,The Journal,1,3313N,1BR,1,1.0,616,3870.0,3483.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-10,0
2026-06-16,The Journal,1,3406S,1BR,1,1.0,660,4000.0,3600.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-06-16,0
2026-07-05,The Journal,1,3501S,1BR,1,1.0,882,4216.0,3794.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-07-05,0
2026-06-29,The Journal,1,3513S,1BR,1,1.0,616,3776.0,3398.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-29,2026-06-29,0
2026-07-16,The Journal,1,3601N,1BR,1,1.0,872,4120.0,3708.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-16,0
2026-06-08,The Journal,1,3601S,1BR,1,1.0,925,3776.0,3398.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-07,The Journal,1,3605N,1BR,1,1.0,727,4020.0,3618.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-07,2026-07-07,0
2026-07-13,The Journal,1,3711N,1BR,1,1.0,750,3926.0,3533.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-13,0
2026-06-08,The Journal,1,3712S,1BR,1,1.0,762,3767.0,3390.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,3712S,1BR,1,1.0,762,4186.0,3767.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-20,The Journal,1,3802N,1BR,1,1.0,730,4126.0,3713.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-07-20,1
2026-06-08,The Journal,1,3811S,1BR,1,1.0,750,3519.0,3167.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-15,The Journal,1,3811S,1BR,1,1.0,750,3910.0,3519.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-15,0
2026-06-08,The Journal,1,3901N,1BR,1,1.0,870,3776.0,3398.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-29,The Journal,1,3902S,1BR,1,1.0,730,4086.0,3677.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-29,0
2026-06-08,The Journal,1,3910S,1BR,1,1.0,675,3416.0,3074.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-12,The Journal,1,3910S,1BR,1,1.0,675,3796.0,3416.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-12,0
2026-07-13,The Journal,1,3911N,1BR,1,1.0,750,3650.0,3285.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-08,2026-07-13,0
2026-06-29,The Journal,1,3913N,1BR,1,1.0,617,3816.0,3434.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-29,0
2026-06-08,The Journal,1,4001N,1BR,1,1.0,870,3839.0,3455.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,4001N,1BR,1,1.0,870,4266.0,3839.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-20,The Journal,1,4006N,1BR,1,1.0,660,3866.0,3479.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-20,1
2026-07-11,The Journal,1,4009N,1BR,1,1.0,720,3666.0,3299.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-11,0
2026-07-09,The Journal,1,4106N,1BR,1,1.0,660,3866.0,3479.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-09,0
2026-06-08,The Journal,1,4110N,1BR,1,1.0,675,3434.0,3091.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,4110N,1BR,1,1.0,675,3816.0,3434.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-20,1
2026-06-29,The Journal,1,4111S,1BR,1,1.0,750,3876.0,3488.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-29,2026-06-29,0
2026-06-27,The Journal,1,4209N,1BR,1,1.0,720,3876.0,3488.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-27,0
2026-06-27,The Journal,1,4211N,1BR,1,1.0,750,3766.0,3389.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-27,0
2026-06-08,The Journal,1,4306N,1BR,1,1.0,660,3501.0,3151.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-18,The Journal,1,4306N,1BR,1,1.0,660,3890.0,3501.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-18,0
2026-06-08,The Journal,1,4309S,1BR,1,1.0,720,3510.0,3159.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,4309S,1BR,1,1.0,720,3900.0,3510.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,4402N,1BR,1,1.0,763,3713.0,3342.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-03,The Journal,1,4402N,1BR,1,1.0,763,4126.0,3713.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-03,0
2026-06-08,The Journal,1,4404N,1BR,1,1.0,722,3866.0,3479.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,4404N,1BR,1,1.0,722,4296.0,3866.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-20,The Journal,1,4406S,1BR,1,1.0,658,4326.0,3893.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-20,1
2026-07-13,The Journal,1,4502N,1BR,1,1.0,733,4040.0,3636.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-08,2026-07-13,0
2026-07-20,The Journal,1,4505N,1BR,1,1.0,727,4296.0,3866.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-20,1
2026-07-20,The Journal,1,4505S,1BR,1,1.0,727,4986.0,4487.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,4601S,1BR,1,1.0,870,3839.0,3455.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-16,The Journal,1,4601S,1BR,1,1.0,870,4266.0,3839.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-16,0
2026-07-13,The Journal,1,4606S,1BR,1,1.0,660,4326.0,3893.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-08,2026-07-13,0
2026-06-20,The Journal,1,4612N,1BR,1,1.0,762,4190.0,3771.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-12,2026-06-20,0
2026-07-08,The Journal,1,4613S,1BR,1,1.0,617,3796.0,3416.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-08,0
2026-07-07,The Journal,1,4701N,1BR,1,1.0,870,3996.0,3596.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-29,2026-07-07,0
2026-06-08,The Journal,1,4706S,1BR,1,1.0,660,3866.0,3479.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-15,The Journal,1,4706S,1BR,1,1.0,660,4296.0,3866.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-15,0
2026-07-07,The Journal,1,4709N,1BR,1,1.0,720,3716.0,3344.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-02,2026-07-07,0
2026-07-07,The Journal,1,4713S,1BR,1,1.0,617,3796.0,3416.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-07-07,0
2026-06-08,The Journal,1,4806S,1BR,1,1.0,660,4208.0,3787.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-12,The Journal,1,4813N,1BR,1,1.0,617,3866.0,3479.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-12,0
2026-06-08,The Journal,1,4813S,1BR,1,1.0,617,3416.0,3074.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-14,The Journal,1,4813S,1BR,1,1.0,617,3796.0,3416.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-14,0
2026-07-13,The Journal,1,4902S,1BR,1,1.0,733,4116.0,3704.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-13,0
2026-06-29,The Journal,1,4906N,1BR,1,1.0,660,3916.0,3524.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-29,0
2026-06-08,The Journal,1,4906S,1BR,1,1.0,660,3866.0,3479.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-08,The Journal,1,4913S,1BR,1,1.0,617,3416.0,3074.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-17,The Journal,1,5002N,1BR,1,1.0,733,4166.0,3749.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-17,0
2026-06-08,The Journal,1,5006N,1BR,1,1.0,660,3524.0,3172.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-08,The Journal,1,5011S,1BR,1,1.0,750,3542.0,3188.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-09,The Journal,1,5011S,1BR,1,1.0,750,3936.0,3542.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-09,0
2026-06-08,The Journal,1,5109N,1BR,1,1.0,720,3479.0,3131.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-21,The Journal,1,5109N,1BR,1,1.0,720,3866.0,3479.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-06-21,0
2026-07-20,The Journal,1,5112S,1BR,1,1.0,762,4206.0,3785.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-20,1
2026-06-08,The Journal,1,5206N,1BR,1,1.0,660,3524.0,3172.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-11,The Journal,1,5206N,1BR,1,1.0,660,3916.0,3524.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-11,0
2026-06-08,The Journal,1,5209N,1BR,1,1.0,720,3479.0,3131.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-16,The Journal,1,5209N,1BR,1,1.0,720,3866.0,3479.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-16,0
2026-06-08,The Journal,1,5212S,1BR,1,1.0,762,3785.0,3407.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-26,The Journal,1,5212S,1BR,1,1.0,762,4206.0,3785.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-26,0
2026-07-02,The Journal,1,5309N,1BR,1,1.0,720,3840.0,3456.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-24,2026-07-02,0
2026-07-20,The Journal,1,5309S,1BR,1,1.0,720,3950.0,3555.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-20,1
2026-06-08,The Journal,1,5310S,1BR,1,1.0,675,3443.0,3099.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,5310S,1BR,1,1.0,675,3826.0,3443.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-27,The Journal,1,5312N,1BR,1,1.0,763,4040.0,3636.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-18,2026-06-27,0
2026-06-08,The Journal,1,5401N,1BR,1,1.0,870,3956.0,3560.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-05,The Journal,1,5401N,1BR,1,1.0,870,4396.0,3956.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-05,0
2026-07-20,The Journal,1,5405S,1BR,1,1.0,727,5196.0,4676.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-20,1
2026-07-20,The Journal,1,5410N,1BR,1,1.0,675,3826.0,3443.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-20,1
2026-06-08,The Journal,1,5501S,1BR,1,1.0,925,3929.0,3536.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-25,The Journal,1,5501S,1BR,1,1.0,925,4366.0,3929.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-25,0
2026-06-08,The Journal,1,5505N,1BR,1,1.0,727,3956.0,3560.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-20,The Journal,1,5505N,1BR,1,1.0,727,4396.0,3956.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-20,0
2026-06-28,The Journal,1,5505S,1BR,1,1.0,727,5096.0,4586.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-06-28,0
2026-06-08,The Journal,1,5506N,1BR,1,1.0,660,3546.0,3191.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-07,The Journal,1,5510N,1BR,1,1.0,687,3796.0,3416.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-07,0
2026-06-08,The Journal,1,5602N,1BR,1,1.0,733,3758.0,3382.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-16,The Journal,1,5602N,1BR,1,1.0,733,4176.0,3758.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-16,0
2026-07-20,The Journal,1,5611N,1BR,1,1.0,758,3826.0,3443.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-18,2026-07-20,1
2026-07-13,The Journal,1,5713S,1BR,1,1.0,617,3826.0,3443.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-13,0
2026-07-20,The Journal,1,5802S,1BR,1,1.0,733,4126.0,3713.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-20,1
2026-07-20,The Journal,1,5806S,1BR,1,1.0,660,4396.0,3956.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-07-20,1
2026-06-23,The Journal,1,5813S,1BR,1,1.0,617,3826.0,3443.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-23,0
